,Асимметрия челюсти,Высота бровей,Наклон глаз,Полнота верхней губы,Полнота нижней губы,Асимметрия размера глаз,Ширина посадки глаз,Скулы,Форма головы,Верхнее веко,Асимметрия брови,Наклон бровей,Размер рта,Асимметрия наклона глаз,Асимметрия носа,Размер глаз,Оттопыренность ушей,Ширина челюсти,Уголки рта,Форма бровей,Асимметрия челюсти cat,Высота бровей cat,Наклон глаз cat,Полнота верхней губы cat,Полнота нижней губы cat,Асимметрия размера глаз cat,Ширина посадки глаз cat,Скулы cat,Форма головы cat,Верхнее веко cat,Асимметрия брови cat,Наклон бровей cat,Размер рта cat,Асимметрия наклона глаз cat,Асимметрия носа cat,Размер глаз cat,Оттопыренность ушей cat,Ширина челюсти cat,Уголки рта cat,Форма бровей cat,anfas_bbox,anfas_roll,anfas_pitch,anfas_yaw,anfas_keypoints,anfas_path
112,-3.52919029936702,0.2449207684897298,-2.977500045736946,1.4672841274716077,9.474161298375664,1.1209015611297843,0.9588477350848528,12.955216044049713,1.5545882320161284,0.959925658449266,-1.708708681526202,3.775639527005569,36.44186305653434,-0.6598551953248415,2.3441324740698417,5.718016151826602,9.658072737787798,0.8786387997157917,1.5909748366311935,"[0.055726587772369385, 0.036095455288887024, 0.06735570728778839, 0.8408222794532776]",Вправо,Высокая,Средний,Средняя,Полная,Правый больше,Средне,Выражены,Долих,Опущенные,Правая вверх,Без наклона,Средний,Нет ассиметрии,Влево,Средние,Прижатые,Средне-узкая,Пряые,Серпы,"[114, 154, 698, 971]",-2.0,-8.9,-3.5,"[[273, 494], [550, 498], [420, 666], [311, 808], [517, 814]]",data/humans/5588_1.jpg
113,1.5844911494097342,0.11979156511814174,-5.303397546821856,0.8450586356336167,5.460509195562486,0.9505547396647083,0.7413625044051494,26.63333622391607,1.3520949631974315,0.2603113544333461,0.9667552223891803,7.511262738320561,37.499890225988956,2.5777490104681755,0.7413697279502662,5.360704995319974,19.36592706660372,0.9177288851673066,22.039479222271996,"[0.17257212102413177, 0.037457291036844254, 0.7632139921188354, 0.02675662562251091]",Нет асимметрии,Низкая,Средний,Средне-тонкая,Средне-тонкая,Без ассиметрии,Близко,Выражены,Мезо,Гипертонус,Нет асимметрии,Без наклона,Средний,Нет ассиметрии,Влево,Средне-маленькие,Средние,Средняя,Вверх,Прямые,"[124, 179, 691, 933]",-3.5,-9.3,0.0,"[[275, 487], [541, 483], [412, 683], [301, 755], [520, 756]]",data/humans/wild_1469_1.jpg
114,3.592254807717307,0.23842313677535687,-4.564830299324527,2.1747630838152974,5.6896178230126075,1.0047866248788277,0.6906181064510727,16.562635361557035,1.266110763311483,0.5052712432147537,1.4235712523313344,1.7256275620848296,35.741931920759,2.2075900337784162,2.648963703932825,5.3092846412761565,17.527941272541202,0.8817500005313537,-0.8049955869237007,"[0.0038002836517989635, 0.011417645029723644, 0.9844433069229126, 0.0003387061879038811]",Влево,Средне-Высокая,Средний,Полная,Средне-тонкая,Без ассиметрии,Близко,Выражены,Брахи,Выраженные,Левая вверх,Домиком,Средний,Нет ассиметрии,Влево,Средне-маленькие,Средние,Средне-узкая,Пряые,Прямые,"[39, 185, 657, 956]",0.0,0.2,-4.1,"[[227, 478], [508, 488], [364, 621], [231, 790], [482, 793]]",data/humans/wild_0707_1.jpg
115,3.9903729967268404,0.21786349635172098,-11.831438259526593,1.1979899167736459,4.081237172519359,1.0003709297215768,0.7211632902215628,7.818899905139332,1.4539225765894912,1.466579863385885,-0.12271363739551444,10.640206907935127,38.58788479319175,-1.7322226805994942,-2.5094884248045775,5.828247978226518,8.528063814320868,0.8957781479588965,9.676815117811941,"[0.230841264128685, 0.41545984148979187, 0.3175451457500458, 0.03615378960967064]",Влево,Средняя,Вверх,Средне-тонкая,Средне-тонкая,Без ассиметрии,Близко,Cредне выражены,Мезо,Опущенные,Нет асимметрии,Без наклона,Средний,Нет ассиметрии,Вправо,Средние,Прижатые,Средне-узкая,Вверх,Полукруг,"[159, 166, 679, 911]",0.3,-7.8,9.5,"[[314, 464], [552, 476], [423, 636], [319, 742], [522, 750]]",data/humans/6487_1.jpg
116,-0.06585280083924405,0.23163369317711352,-3.428425665781873,1.0598682723418893,3.6487268392097825,0.9371086323540548,0.8438417173550944,5.5373020269885025,1.3726866646271767,0.5438052985650768,3.512864192277607,6.279430424447703,32.145424276042654,-1.2787509566796451,-1.1199777780722873,5.329266853727878,25.88858566867893,0.8411241355000787,1.2730300200567113,"[0.12937289476394653, 0.4473833739757538, 0.3002063035964966, 0.1230374425649643]",Нет асимметрии,Средне-Высокая,Средний,Средне-тонкая,Средне-тонкая,Левый больше,Близко,Cредне выражены,Мезо,Выраженные,Левая вверх,Без наклона,Маленький,Нет ассиметрии,Отсутствует,Средне-маленькие,Оттопыренные,Средне-узкая,Пряые,Полукруг,"[89, 230, 691, 991]",-1.7,-0.0,0.3,"[[257, 524], [529, 522], [381, 650], [283, 817], [499, 816]]",data/humans/1020_1.jpg
117,0.386774610574802,0.14205804517502257,-9.636002815106792,1.8175265931440499,6.222451439419029,0.9959746817637939,0.8054406155918006,6.527759350686434,1.4814398393834036,0.22103612157519065,0.6566680855777467,12.755718521447164,38.7700523264033,-0.4029504555615713,2.6709376502704876,6.043707259354117,12.674856504820347,0.855686290493228,5.668941788362588,"[0.006362299434840679, 0.0007191410986706614, 0.986242949962616, 0.00667556980624795]",Нет асимметрии,Низкая,Вверх,Средняя,Средняя,Без ассиметрии,Близко,Cредне выражены,Долих,Гипертонус,Нет асимметрии,Средние,Средний,Нет ассиметрии,Влево,Средние,Средние,Средне-узкая,Вверх,Прямые,"[230, 246, 672, 877]",-3.0,-8.4,0.1,"[[352, 499], [560, 491], [474, 629], [387, 743], [554, 731]]",data/humans/4457_1.jpg
118,-2.884822451034195,0.2542923326100398,-10.523076397741931,1.3596581640461691,8.483145419521273,1.0423682165692845,0.8695635095856307,-2.135525549322876,1.4235069932667244,0.8361505524780853,-0.4808263232510399,15.217756269808095,37.44973381091486,1.0356889811216838,-1.6723943610892666,6.580134170886326,7.592896240777308,0.8515227348989066,10.98324650349258,"[0.02095397561788559, 0.0028829919174313545, 0.00017727540398482233, 0.9759857058525085]",Вправо,Высокая,Вверх,Средняя,Полная,Без ассиметрии,Близко,Не выражены,Мезо,Опущенные,Нет асимметрии,Средние,Средний,Нет ассиметрии,Вправо,Большие,Прижатые,Средне-узкая,Вверх,Серпы,"[131, 234, 721, 1027]",-2.9,-6.8,-1.2,"[[293, 562], [574, 559], [438, 720], [326, 841], [552, 839]]",data/humans/9964_1.jpg
119,-1.0822000630163486,0.19338116596890767,-3.2519456003638822,1.7028141146191331,10.991999095654966,0.9983897448572466,0.8159198351035014,-8.192143042918874,1.278214932768369,0.36777779068565863,0.5206734514378151,6.785745844092599,37.73424361847832,2.2442307597436333,-0.6101780351972983,5.078804078419781,26.732350616601448,0.8408698103653189,5.6200404621951385,"[0.012132775038480759, 0.007181866560131311, 0.9792959690093994, 0.001389476703479886]",Нет асимметрии,Средняя,Средний,Средняя,Полная,Без ассиметрии,Близко,Не выражены,Брахи,Выраженные,Нет асимметрии,Без наклона,Средний,Нет ассиметрии,Отсутствует,Средне-маленькие,Оттопыренные,Средне-узкая,Вверх,Прямые,"[120, 256, 662, 960]",-3.1,-7.5,-7.6,"[[272, 527], [516, 513], [392, 670], [306, 803], [516, 794]]",data/humans/wild_1393_1.jpg
120,-2.903559553027589,0.25061665226694635,-4.412344156477303,1.08770881026746,6.414813854708915,0.9786021756217463,0.9371505457209288,-1.0627266122434875,1.5722734505506055,1.030231580660334,1.5696303307973132,8.890434579655718,37.76419691733433,-0.4600870685399028,-0.1835220485863529,6.332052637688999,21.54894812794024,0.7925019792876844,2.533678635547524,"[0.09065039455890656, 0.18525375425815582, 0.5108487606048584, 0.213247150182724]",Вправо,Высокая,Средний,Средне-тонкая,Средняя,Без ассиметрии,Близко,Не выражены,Долих,Опущенные,Левая вверх,Без наклона,Средний,Нет ассиметрии,Отсутствует,Большие,Средние,Узкая,Вверх,Прямые,"[107, 164, 631, 887]",-2.0,-11.2,-2.9,"[[257, 473], [504, 470], [381, 627], [283, 744], [472, 746]]",data/humans/7289_1.jpg
121,1.7486233030991538,0.21824128216464803,-1.3627112844968394,1.8095032937297517,8.336639480819338,1.025282351964384,0.6087805721520915,18.501290752842188,1.3309713646761527,0.7758953972375427,0.5379532285402251,10.85548201964071,33.34060750693919,-1.1276680772138632,3.00483288102192,6.04922598957942,23.809253864865155,0.9214950246360613,-4.054838092777919,"[0.03208033740520477, 0.8312876224517822, 0.13518773019313812, 0.0014443063409999013]",Нет асимметрии,Средняя,Средний,Средняя,Средне-полная,Без ассиметрии,Близко,Выражены,Мезо,Выраженные,Нет асимметрии,Без наклона,Маленький,Нет ассиметрии,Влево,Средние,Средние,Средне-широкая,Пряые,Полукруг,"[212, 250, 645, 826]",-0.4,-8.9,6.7,"[[334, 478], [518, 480], [430, 583], [352, 697], [504, 704]]",data/humans/6265_1.jpg
122,-0.8042141573396057,0.22543505624016733,-10.862934543631354,0.9561484141101853,7.5485401113962,1.0990209352672138,0.8163551960136061,6.24980871217629,1.503074029323974,1.0573346526892171,0.203559191906587,11.825271757257994,38.75244020034002,1.7223811239192175,-2.522130313245309,6.581682740684242,11.406682834998701,0.8488179197799399,11.364138493337894,"[0.020692676305770874, 0.0003107762022409588, 0.0007150876917876303, 0.9782814383506775]",Нет асимметрии,Средне-Высокая,Вверх,Средне-тонкая,Средняя,Правый больше,Близко,Cредне выражены,Долих,Опущенные,Нет асимметрии,Без наклона,Средний,Нет ассиметрии,Вправо,Большие,Прижатые,Средне-узкая,Вверх,Серпы,"[56, 113, 702, 1030]",-0.0,-9.1,-1.8,"[[245, 512], [556, 521], [400, 704], [261, 831], [533, 825]]",data/humans/5281_1.jpg
123,1.9449129703481542,0.23989726887907217,-6.214985824579102,1.4951428124396209,9.716483432637968,0.9072846397165414,0.9940062986870221,25.976920548647833,1.5378722111056156,0.8552512985251055,2.176252685710051,13.024772708557958,37.67183364249155,-0.05997293034072593,-1.2926465436526766,5.8967578758035755,9.514545170070315,0.8796635707516911,-4.710632129246454,"[0.6162261962890625, 0.02460174448788166, 0.0006328566232696176, 0.3585392236709595]",Влево,Средне-Высокая,Средний,Средняя,Полная,Левый больше,Средне,Выражены,Долих,Опущенные,Левая вверх,Средние,Средний,Нет ассиметрии,Вправо,Средние,Прижатые,Средне-узкая,Пряые,Излом,"[55, 160, 646, 953]",-0.0,-8.9,0.2,"[[222, 478], [489, 487], [353, 641], [246, 783], [450, 783]]",data/humans/wild_0117_1.jpg
124,0.42132980129294273,0.2180318304989161,-14.361522413408878,0.8404539677469871,8.555644626758275,1.0444979012364282,0.7693411486652206,-0.0777549481769888,1.5327143080829573,0.5419536535043245,0.9172318448422342,2.7367734859649957,37.42074741803416,3.30026433453368,0.975551667116715,5.793548388245661,6.603566889440613,0.8116325814326472,4.306786265185586,"[0.31002214550971985, 0.026674212887883186, 0.6181365251541138, 0.04516711086034775]",Нет асимметрии,Средняя,Вверх,Средне-тонкая,Полная,Без ассиметрии,Близко,Не выражены,Долих,Выраженные,Нет асимметрии,Без наклона,Средний,Правый,Влево,Средние,Прижатые,Узкая,Вверх,Прямые,"[121, 182, 667, 934]",-3.0,-6.6,-4.2,"[[277, 495], [539, 487], [421, 678], [309, 775], [523, 771]]",data/humans/13188_1.jpg
125,0.3942223435128551,0.18998152791787756,-13.905884931236898,1.5278635158716205,5.028411571223055,1.0904089688896423,0.8488405366448293,20.390427737045755,1.5066341544181525,0.8518479003766057,-0.5680680997562475,6.204673636796652,37.906487229219955,2.087528310482911,-0.9558669311276848,5.996802060150395,18.373042279468855,0.853003400582251,10.494277803232876,"[0.11316891014575958, 0.7796348929405212, 0.0755796879529953, 0.03161649405956268]",Нет асимметрии,Средне-Низкая,Вверх,Средняя,Средне-тонкая,Правый больше,Близко,Выражены,Долих,Опущенные,Нет асимметрии,Без наклона,Средний,Нет ассиметрии,Отсутствует,Средние,Средние,Средне-узкая,Вверх,Полукруг,"[93, 185, 663, 956]",-2.5,-6.6,-1.9,"[[256, 503], [520, 510], [389, 679], [278, 803], [492, 806]]",data/humans/6909_1.jpg
126,-0.35410348240175027,0.20711517913808322,-1.8685517838504495,1.2499917953968893,4.9046730138407595,1.0327760809164863,0.9848063276159307,14.577454833217153,1.3732379451579233,0.7896851258514006,-0.06211011549122425,13.287709475886338,40.218759353183884,-1.8685517838504635,0.8456327557196283,5.17989396780478,-1.2681076185185836,0.9132171881164297,3.0558581975426655,"[0.8929452300071716, 0.008469196036458015, 0.07466397434473038, 0.023921562358736992]",Нет асимметрии,Средняя,Средний,Средняя,Средне-тонкая,Без ассиметрии,Средне,Выражены,Мезо,Выраженные,Нет асимметрии,Средние,Средне-большой,Нет ассиметрии,Влево,Средне-маленькие,Прижатые,Средняя,Вверх,Излом,"[97, 178, 689, 952]",-0.0,-9.0,-3.1,"[[269, 494], [542, 499], [417, 652], [288, 780], [529, 785]]",data/humans/wild_0246_1.jpg
127,1.0956987150431816,0.1711160562853412,-2.864333644156048,1.6181386429568636,5.60988639229874,0.9106510863881132,0.8703886261430678,6.656961504965486,1.3002524031733944,0.27832830789775453,7.108137345261909,20.167109125780765,43.06703383772144,0.3778097853959981,-1.7746835616113579,4.912892418576721,16.336976683699106,0.8989683895610706,3.7578966183620914,"[0.4525544345378876, 0.020506400614976883, 0.41094785928726196, 0.11599132418632507]",Нет асимметрии,Средне-Низкая,Средний,Средняя,Средне-тонкая,Левый больше,Близко,Cредне выражены,Мезо,Гипертонус,Левая вверх,Атакующие,Большой,Нет ассиметрии,Вправо,Маленькие,Средние,Средняя,Вверх,Излом,"[108, 0, 821, 922]",-6.3,-11.8,-0.1,"[[280, 340], [609, 313], [442, 557], [338, 693], [598, 676]]",data/humans/wild_0391_1.jpg
128,0.026692285255457193,0.2750984101976765,2.4501473026874407,1.3649996843438594,5.668431012137447,0.931530074261,1.0087789268195475,11.841437935584686,1.2404648970553993,1.1680392103643826,-1.1097925843251892,19.573317283823826,38.29155679601527,2.3562454725506448,-5.160159748585621,5.736000102526946,22.22999485931428,0.8553810329902812,-3.493734041544898,"[0.2706112861633301, 0.5957182049751282, 0.048442643135786057, 0.08522787690162659]",Нет асимметрии,Высокая,Средний,Средняя,Средне-тонкая,Левый больше,Средне,Выражены,Брахи,Опущенные,Правая вверх,Атакующие,Средний,Нет ассиметрии,Вправо,Средние,Средние,Средне-узкая,Пряые,Полукруг,"[35, 187, 554, 876]",-1.6,-6.7,-1.0,"[[180, 448], [426, 467], [288, 574], [184, 706], [391, 725]]",data/humans/24819_1.jpg
129,0.32742989839881176,0.2504836448488238,-8.775109476383207,1.1093118560748925,6.59940097390687,0.9651072894941267,0.9324633488696142,8.821790915616962,1.5660838683432239,1.4258752177486353,1.4908225959792403,8.071803003029123,35.821380711808374,-0.16664445920788662,2.4263358316023576,5.78093085161685,13.98697557659647,0.7751507178176921,17.41881746112808,"[0.0004654708900488913, 0.007562237326055765, 0.00019278563559055328, 0.9917795062065125]",Нет асимметрии,Высокая,Вверх,Средне-тонкая,Средняя,Без ассиметрии,Близко,Cредне выражены,Долих,Опущенные,Левая вверх,Без наклона,Средний,Нет ассиметрии,Влево,Средние,Средние,Узкая,Вверх,Серпы,"[37, 61, 766, 1070]",-0.0,-9.0,-2.7,"[[250, 484], [582, 506], [403, 713], [262, 847], [522, 860]]",data/humans/11162_1.jpg
130,3.0729646198663163,0.1909743305744868,-1.192235330268204,1.3425370782090562,5.725525774715093,1.009661550037111,1.1873443373698234,11.968616603181367,1.5817353132661947,0.6027321150915992,2.317174670995641,9.368078281693236,37.71776583723176,1.192235330268201,-1.5335730858823444,5.885484941295816,16.386849631081127,0.8601350084817774,15.447803437429616,"[0.0004664070438593626, 0.0028242128901183605, 0.9957958459854126, 0.000913591415155679]",Влево,Средняя,Средний,Средняя,Средне-тонкая,Без ассиметрии,Далеко,Выражены,Долих,Выраженные,Левая вверх,Без наклона,Средний,Нет ассиметрии,Вправо,Средние,Средние,Средне-узкая,Вверх,Прямые,"[68, 148, 659, 957]",-3.3,-13.4,-0.3,"[[260, 488], [529, 479], [405, 673], [281, 794], [522, 776]]",data/humans/23315_1.jpg
131,-0.7093976926249924,0.20379089701879188,-15.559841930002534,1.158829669616273,4.323991304538332,1.0681305009420992,0.7908055982445844,-4.4369629311212355,1.459783562976344,0.807865149556616,2.3092982727461537,5.498799981014686,40.12663930611573,2.8451655871173553,2.898510082646254,6.219265377092284,10.55053878307353,0.8302135370922554,0.989672288499763,"[0.009446710348129272, 0.15450045466423035, 0.7782040238380432, 0.05784880742430687]",Нет асимметрии,Средняя,Вверх,Средне-тонкая,Средне-тонкая,Правый больше,Близко,Не выражены,Мезо,Опущенные,Левая вверх,Без наклона,Средне-большой,Нет ассиметрии,Влево,Средние,Прижатые,Средне-узкая,Пряые,Прямые,"[91, 256, 668, 1006]",-5.8,-8.6,-8.6,"[[271, 524], [541, 528], [410, 683], [280, 825], [525, 833]]",data/humans/22716_1.jpg
132,1.871744965288753,0.21228863937087544,-17.190936318044436,1.388446379969407,6.274400713449757,0.9256893388383485,1.0611665966464172,-4.0824492807783725,1.6034457004660398,0.5802682396187029,0.8226590316415354,15.323468652152062,39.64043506669459,0.43920915411559136,-2.070030653041098,6.384544663221896,-6.942231899847035,0.7621467068802602,19.28534599118344,"[0.3282890021800995, 0.039422739297151566, 0.42063114047050476, 0.21165712177753448]",Нет асимметрии,Средняя,Вверх,Средняя,Средняя,Левый больше,Средне,Не выражены,Долих,Выраженные,Нет асимметрии,Атакующие,Средне-большой,Нет ассиметрии,Вправо,Большие,Прижатые,Узкая,Вверх,Прямые,"[181, 168, 676, 865]",-2.2,-14.7,-0.5,"[[315, 456], [545, 452], [422, 611], [334, 703], [526, 703]]",data/humans/8662_1.jpg
133,-1.787498502587009,0.28595355453399346,7.000816621482258,2.326044683175715,12.192976161808183,0.9679869252591461,1.3286819090835527,14.823352172697257,1.6924684230212304,1.0718605499138052,3.6695257129934618,8.287370436459781,43.726850009147476,-2.0791492737412662,-0.40209295767447195,5.792803507334037,11.630223415878575,0.9810943135596757,15.039492009916808,"[0.5461214780807495, 0.02376706711947918, 0.11691375076770782, 0.31319770216941833]",Нет асимметрии,Высокая,Вниз,Полная,Полная,Без ассиметрии,Далеко,Выражены,Долих,Опущенные,Левая вверх,Без наклона,Большой,Нет ассиметрии,Отсутствует,Средние,Прижатые,Широкая,Вверх,Излом,"[77, 98, 729, 1032]",-2.7,-5.8,-2.2,"[[260, 459], [578, 456], [428, 633], [295, 810], [559, 810]]",data/humans/5044_1.jpg
134,2.1905131617228153,0.20261908889809666,-15.367781590845212,1.9552530202372809,10.628921665040568,1.023986463870696,1.1875162433044675,15.328376479581507,1.6910292946151562,0.8316993218885731,0.9206952823056851,18.330445318048557,44.50567260059977,2.6969852525538514,-1.1501546165437027,6.22916337258579,-0.9310728667796576,0.9033326341643603,12.07521078133334,"[0.10296312719583511, 0.00021418403775896877, 0.0007325306651182473, 0.8960901498794556]",Влево,Средняя,Вверх,Средняя,Полная,Без ассиметрии,Далеко,Выражены,Долих,Опущенные,Нет асимметрии,Атакующие,Большой,Нет ассиметрии,Отсутствует,Средне-большие,Прижатые,Средняя,Вверх,Серпы,"[59, 65, 701, 1002]",-2.7,-8.9,5.7,"[[229, 463], [527, 467], [363, 664], [257, 809], [497, 812]]",data/humans/3457_1.jpg
135,-1.1389351320673184,0.25809962433001243,-0.05562695292312014,1.610973983734931,9.252422273135492,0.9519412989249342,1.098365412441956,14.793258332071263,1.4538535770408476,0.7094330664354562,-0.49447830536608106,4.6146307794529715,35.389573864665145,0.055626952923125694,2.5321150878830094,5.989512197855362,18.270802498457144,0.8588548835446297,-3.6002856044132376,"[0.002722865901887417, 0.9320597648620605, 0.004973981995135546, 0.06024337187409401]",Нет асимметрии,Высокая,Средний,Средняя,Полная,Без ассиметрии,Средне,Выражены,Мезо,Выраженные,Нет асимметрии,Без наклона,Средний,Нет ассиметрии,Влево,Средние,Средние,Средне-узкая,Пряые,Полукруг,"[72, 136, 631, 900]",-0.3,-5.9,-1.0,"[[231, 441], [494, 445], [368, 599], [270, 742], [455, 742]]",data/humans/wild_0576_1.jpg
136,3.375830544067604,0.18778216029811953,-16.239853378533283,1.4253156453693978,9.098353919010286,1.0472412315928796,0.6614917916953503,9.806655038768763,1.3200454260928844,0.4794614357906064,1.8923456408544284,14.849174906626263,33.10304367354011,-0.7243927398246033,-0.5037207793921954,6.13414727170008,8.46926687828193,0.8035501711172757,-8.96800188494332,"[0.50737065076828, 0.03469999507069588, 0.19592973589897156, 0.26199957728385925]",Влево,Средне-Низкая,Вверх,Средняя,Полная,Без ассиметрии,Близко,Cредне выражены,Мезо,Выраженные,Левая вверх,Средние,Маленький,Нет ассиметрии,Отсутствует,Средние,Прижатые,Узкая,Вниз,Излом,"[153, 208, 633, 874]",-0.0,-7.4,-0.7,"[[276, 474], [497, 480], [378, 609], [295, 725], [474, 733]]",data/humans/6125_1.jpg
137,1.4345067166458563,0.24913707327752949,-2.5469691623129336,1.283261747018539,7.766624260474626,0.9489007872844756,0.9029765041326931,-9.667799042553003,1.4464648721558804,0.7726729644689877,3.052430153025473,13.74978453507883,36.917423032496046,-1.480799480629409,-2.2049832115309624,5.593877611288993,1.757892804134985,0.9071816969913626,-2.1622552163629214,"[0.1471092700958252, 0.2506665289402008, 0.012124408036470413, 0.5900998711585999]",Нет асимметрии,Высокая,Средний,Средняя,Средняя,Левый больше,Близко,Не выражены,Мезо,Выраженные,Левая вверх,Средние,Средний,Нет ассиметрии,Вправо,Средние,Прижатые,Средняя,Пряые,Серпы,"[80, 176, 697, 1012]",-3.0,-6.2,2.8,"[[243, 512], [535, 500], [390, 662], [286, 808], [513, 805]]",data/humans/wild_1292_1.jpg
138,-0.11681563304573217,0.19614946979327855,-9.563283829543053,1.1671368274993148,5.922675209330855,0.9914619568607923,0.8571194265130491,-2.39521384231596,1.6126018368143398,0.6975450393600076,0.916066411294485,6.769385882256098,35.52518008316479,1.5600794895382792,-1.4430894289675915,6.338687120056681,14.039471982962773,0.8170115384389754,9.270522264289026,"[0.14362823963165283, 0.008473562076687813, 0.8199054002761841, 0.02799288183450699]",Нет асимметрии,Средняя,Вверх,Средне-тонкая,Средне-тонкая,Без ассиметрии,Близко,Не выражены,Долих,Выраженные,Нет асимметрии,Без наклона,Средний,Нет ассиметрии,Вправо,Большие,Средние,Узкая,Вверх,Прямые,"[94, 116, 700, 1004]",-0.3,-14.0,-0.2,"[[254, 487], [542, 484], [396, 696], [284, 814], [515, 811]]",data/humans/10423_1.jpg
139,-3.65743425213108,0.22211047327784583,-3.440252429457118,1.0092829517027726,9.038589242721022,0.9566712801300051,1.0125844053342306,-4.428896369413761,1.5407197857961374,0.6955563350671699,2.878974067325922,20.86281123750448,37.14540548934576,3.4402524294571344,-6.402036737858248,6.675987671127198,10.72363136184196,0.8093967529620724,-6.75481125931196,"[0.05354675278067589, 0.00875232182443142, 0.006259185262024403, 0.9314417243003845]",Вправо,Средне-Высокая,Средний,Средне-тонкая,Полная,Без ассиметрии,Средне,Не выражены,Долих,Выраженные,Левая вверх,Атакующие,Средний,Правый,Вправо,Большие,Прижатые,Узкая,Пряые,Серпы,"[13, 69, 736, 1064]",-2.8,-8.5,3.2,"[[202, 501], [523, 487], [366, 681], [244, 849], [517, 833]]",data/humans/14307_1.jpg
140,5.243808637387814,0.17413278225947085,-1.9305874411669919,1.4056094699703856,5.776477273850899,1.04765349933615,0.8269554002409225,-8.476150388417027,1.4596045428753028,0.4771718818624331,1.6908972629503483,14.107618684102626,33.3132448743054,0.9716846435738515,1.255450998661344,5.297142946993628,22.913359852941902,0.8395235296205922,8.078099996982811,"[0.043998248875141144, 0.00018581828044261783, 0.9549684524536133, 0.0008475797949358821]",Влево,Средне-Низкая,Средний,Средняя,Средне-тонкая,Без ассиметрии,Близко,Не выражены,Мезо,Выраженные,Левая вверх,Средние,Маленький,Нет ассиметрии,Влево,Средне-маленькие,Средние,Средне-узкая,Вверх,Прямые,"[111, 180, 654, 924]",-1.0,-12.0,-1.3,"[[268, 507], [530, 509], [401, 658], [282, 772], [507, 769]]",data/humans/22057_1.jpg
141,-0.5148202679637816,0.23558592805224543,-2.604624339151499,1.3106767954384728,10.57842675639877,1.0475810048891658,0.7713710635775338,3.949095556109186,1.651096278053479,1.2783225409516386,1.0761059436900893,5.086020552647291,34.510601417120874,1.2565505431824864,1.2138699687910857,5.357654530876256,11.41557208930283,0.811798788238242,11.98899390234799,"[0.8248380422592163, 0.012889127247035503, 0.03104735165834427, 0.13122546672821045]",Нет асимметрии,Средне-Высокая,Средний,Средняя,Полная,Без ассиметрии,Близко,Не выражены,Долих,Опущенные,Нет асимметрии,Без наклона,Средне-маленький,Нет ассиметрии,Влево,Средне-маленькие,Прижатые,Узкая,Вверх,Излом,"[179, 146, 692, 886]",-0.8,-8.5,-2.7,"[[323, 457], [558, 458], [433, 629], [339, 737], [531, 736]]",data/humans/6326_1.jpg
142,1.8821672676662984,0.2191190477081883,-0.7948037591942239,0.9803872238621758,6.46063515643949,0.9995184667703654,0.8520576919979607,8.92991874253574,1.5386957957373133,0.5987916924435193,-1.5136498349037004,11.153356664829012,33.74626774985124,-0.7948037591942254,-0.3078253163753937,5.281566225651974,19.607744477243514,0.8635501206821243,-4.899092453787765,"[0.5429985523223877, 0.011787576600909233, 0.41033241152763367, 0.03488149866461754]",Нет асимметрии,Средняя,Средний,Средне-тонкая,Средняя,Без ассиметрии,Близко,Cредне выражены,Долих,Выраженные,Правая вверх,Без наклона,Средне-маленький,Нет ассиметрии,Отсутствует,Средне-маленькие,Средние,Средне-узкая,Пряые,Излом,"[274, 322, 731, 957]",-3.0,-8.8,-4.6,"[[399, 590], [606, 586], [504, 713], [436, 829], [588, 825]]",data/humans/98c403c6aad808d62f8a7c7f9f765c75.jpg
143,6.524067598203793,0.19572381326744073,1.7498712572616881,1.362849331963919,6.923139284579251,0.9913704988956085,0.8039403151802188,-1.9641865844085062,1.2497916251301797,0.3399020325234825,0.011002399025092036,9.345270841464053,38.62038874830619,-1.7498712572616906,-3.577987839920635,5.820962482783135,26.732813819292257,0.8687240968620009,9.231096948146964,"[0.25502920150756836, 0.1496882140636444, 0.32796409726142883, 0.2673184871673584]",Влево,Средняя,Средний,Средняя,Средняя,Без ассиметрии,Близко,Не выражены,Брахи,Выраженные,Нет асимметрии,Без наклона,Средний,Нет ассиметрии,Вправо,Средние,Оттопыренные,Средне-узкая,Вверх,Прямые,"[82, 185, 645, 920]",-3.3,-3.4,2.6,"[[238, 483], [507, 461], [367, 634], [273, 759], [499, 743]]",data/humans/wild_1024_1.jpg
144,-3.0564671958580805,0.16512886554754924,-15.392683335512771,1.1197052984076645,6.150493892661819,1.0197217807812577,0.7433307149718968,-18.590627161158558,1.270205615120219,0.417655534851612,-1.4793349631204276,14.768364628853428,36.371088378783305,4.249436987521815,-1.198702304901027,5.0003751424760035,19.713121450839168,0.8818472253507974,31.211235143547775,"[0.06910808384418488, 0.0018487840425223112, 0.5879454016685486, 0.34109771251678467]",Вправо,Низкая,Вверх,Средне-тонкая,Средняя,Без ассиметрии,Близко,Не выражены,Брахи,Выраженные,Правая вверх,Средние,Средний,Правый,Отсутствует,Средне-маленькие,Средние,Средне-узкая,Вверх,Прямые,"[54, 200, 658, 1002]",-3.8,-22.5,-0.4,"[[204, 540], [491, 513], [357, 749], [249, 828], [492, 805]]",data/humans/wild_0084_1.jpg
